account,uid_city,result,city,currency,chart_of_account,country_iso,date,identifier
395,73865,356,Total,CHF,MCH2,CH,31.12.2022,to_be_defined
395,39309,356,Delémont,CHF,MCH2,CH,31.12.2022,to_be_defined
395,10433,0,Franches-Montagnes,CHF,MCH2,CH,31.12.2022,to_be_defined
395,24123,0,Porrentruy,CHF,MCH2,CH,31.12.2022,to_be_defined
398,951,0,Boécourt,CHF,MCH2,CH,31.12.2022,to_be_defined
398,258,0,Bourrignon,CHF,MCH2,CH,31.12.2022,to_be_defined
398,471,0,Châtillon,CHF,MCH2,CH,31.12.2022,to_be_defined
398,441,0,Courchapoix,CHF,MCH2,CH,31.12.2022,to_be_defined
398,3686,0,Courrendlin,CHF,MCH2,CH,31.12.2022,to_be_defined
398,3313,0,Courroux,CHF,MCH2,CH,31.12.2022,to_be_defined
398,2654,0,Courtételle,CHF,MCH2,CH,31.12.2022,to_be_defined
398,12636,2394832.87,Delémont,CHF,MCH2,CH,31.12.2022,to_be_defined
398,1360,0,Develier,CHF,MCH2,CH,31.12.2022,to_be_defined
398,112,0,Ederswiler,CHF,MCH2,CH,31.12.2022,to_be_defined
398,7319,0,Haute-Sorne,CHF,MCH2,CH,31.12.2022,to_be_defined
398,522,0,Mervelier,CHF,MCH2,CH,31.12.2022,to_be_defined
398,106,0,Mettembert,CHF,MCH2,CH,31.12.2022,to_be_defined
398,425,0,Movelier,CHF,MCH2,CH,31.12.2022,to_be_defined
398,350,0,Pleigne,CHF,MCH2,CH,31.12.2022,to_be_defined
398,733,0,Rossemaison,CHF,MCH2,CH,31.12.2022,to_be_defined
398,270,0,Saulcy,CHF,MCH2,CH,31.12.2022,to_be_defined
398,417,0,Soyhières,CHF,MCH2,CH,31.12.2022,to_be_defined
398,3285,0,Val Terbi,CHF,MCH2,CH,31.12.2022,to_be_defined
398,308,0,Le Bémont,CHF,MCH2,CH,31.12.2022,to_be_defined
398,1258,0,Les Bois,CHF,MCH2,CH,31.12.2022,to_be_defined
398,1524,0,Les Breuleux,CHF,MCH2,CH,31.12.2022,to_be_defined
398,87,0,La Chaux-B.,CHF,MCH2,CH,31.12.2022,to_be_defined
398,156,0,Les Enfers,CHF,MCH2,CH,31.12.2022,to_be_defined
398,510,0,Les Genevez,CHF,MCH2,CH,31.12.2022,to_be_defined
398,705,0,Lajoux,CHF,MCH2,CH,31.12.2022,to_be_defined
398,551,0,Montfaucon,CHF,MCH2,CH,31.12.2022,to_be_defined
398,511,0,Muriaux,CHF,MCH2,CH,31.12.2022,to_be_defined
398,1902,0,Le Noirmont,CHF,MCH2,CH,31.12.2022,to_be_defined
398,2575,0,Saignelégier,CHF,MCH2,CH,31.12.2022,to_be_defined
398,228,0,Saint-Brais,CHF,MCH2,CH,31.12.2022,to_be_defined
398,118,0,Soubey,CHF,MCH2,CH,31.12.2022,to_be_defined
398,1882,0,Alle,CHF,MCH2,CH,31.12.2022,to_be_defined
398,1114,0,La Baroche,CHF,MCH2,CH,31.12.2022,to_be_defined
398,1217,0,Basse-Allaine,CHF,MCH2,CH,31.12.2022,to_be_defined
398,117,0,Beurnevésin,CHF,MCH2,CH,31.12.2022,to_be_defined
398,1205,0,Boncourt,CHF,MCH2,CH,31.12.2022,to_be_defined
398,625,0,Bonfol,CHF,MCH2,CH,31.12.2022,to_be_defined
398,631,0,Bure,CHF,MCH2,CH,31.12.2022,to_be_defined
398,1275,0,Clos du Doubs,CHF,MCH2,CH,31.12.2022,to_be_defined
398,718,0,Coeuve,CHF,MCH2,CH,31.12.2022,to_be_defined
398,1018,0,Cornol,CHF,MCH2,CH,31.12.2022,to_be_defined
398,293,0,Courchavon,CHF,MCH2,CH,31.12.2022,to_be_defined
398,2435,0,Courgenay,CHF,MCH2,CH,31.12.2022,to_be_defined
398,786,0,Courtedoux,CHF,MCH2,CH,31.12.2022,to_be_defined
398,184,0,Damphreux,CHF,MCH2,CH,31.12.2022,to_be_defined
398,333,0,Fahy,CHF,MCH2,CH,31.12.2022,to_be_defined
398,1674,0,Fontenais,CHF,MCH2,CH,31.12.2022,to_be_defined
398,391,0,Grandfontaine,CHF,MCH2,CH,31.12.2022,to_be_defined
398,1052,0,Haute-Ajoie,CHF,MCH2,CH,31.12.2022,to_be_defined
398,186,0,Lugnez,CHF,MCH2,CH,31.12.2022,to_be_defined
398,6441,0,Porrentruy,CHF,MCH2,CH,31.12.2022,to_be_defined
398,546,0,Vendlincourt,CHF,MCH2,CH,31.12.2022,to_be_defined
398,73865,2394832.87,Total,CHF,MCH2,CH,31.12.2022,to_be_defined
398,39309,2394832.87,Delémont,CHF,MCH2,CH,31.12.2022,to_be_defined
398,10433,0,Franches-Montagnes,CHF,MCH2,CH,31.12.2022,to_be_defined
398,24123,0,Porrentruy,CHF,MCH2,CH,31.12.2022,to_be_defined
399,951,0,Boécourt,CHF,MCH2,CH,31.12.2022,to_be_defined
399,258,0,Bourrignon,CHF,MCH2,CH,31.12.2022,to_be_defined
399,471,0,Châtillon,CHF,MCH2,CH,31.12.2022,to_be_defined
399,441,0,Courchapoix,CHF,MCH2,CH,31.12.2022,to_be_defined
399,3686,0,Courrendlin,CHF,MCH2,CH,31.12.2022,to_be_defined
399,3313,0,Courroux,CHF,MCH2,CH,31.12.2022,to_be_defined
399,2654,0,Courtételle,CHF,MCH2,CH,31.12.2022,to_be_defined
399,12636,-1938.97,Delémont,CHF,MCH2,CH,31.12.2022,to_be_defined
399,1360,0,Develier,CHF,MCH2,CH,31.12.2022,to_be_defined
399,112,0,Ederswiler,CHF,MCH2,CH,31.12.2022,to_be_defined
399,7319,0,Haute-Sorne,CHF,MCH2,CH,31.12.2022,to_be_defined
399,522,0,Mervelier,CHF,MCH2,CH,31.12.2022,to_be_defined
399,106,0,Mettembert,CHF,MCH2,CH,31.12.2022,to_be_defined
399,425,0,Movelier,CHF,MCH2,CH,31.12.2022,to_be_defined
399,350,0,Pleigne,CHF,MCH2,CH,31.12.2022,to_be_defined
399,733,0,Rossemaison,CHF,MCH2,CH,31.12.2022,to_be_defined
399,270,0,Saulcy,CHF,MCH2,CH,31.12.2022,to_be_defined
399,417,0,Soyhières,CHF,MCH2,CH,31.12.2022,to_be_defined
399,3285,5400,Val Terbi,CHF,MCH2,CH,31.12.2022,to_be_defined
399,308,0,Le Bémont,CHF,MCH2,CH,31.12.2022,to_be_defined
399,1258,0,Les Bois,CHF,MCH2,CH,31.12.2022,to_be_defined
399,1524,0,Les Breuleux,CHF,MCH2,CH,31.12.2022,to_be_defined
399,87,0,La Chaux-B.,CHF,MCH2,CH,31.12.2022,to_be_defined
399,156,0,Les Enfers,CHF,MCH2,CH,31.12.2022,to_be_defined
399,510,0,Les Genevez,CHF,MCH2,CH,31.12.2022,to_be_defined
399,705,0,Lajoux,CHF,MCH2,CH,31.12.2022,to_be_defined
399,551,0,Montfaucon,CHF,MCH2,CH,31.12.2022,to_be_defined
399,511,0,Muriaux,CHF,MCH2,CH,31.12.2022,to_be_defined
399,1902,0,Le Noirmont,CHF,MCH2,CH,31.12.2022,to_be_defined
399,2575,0,Saignelégier,CHF,MCH2,CH,31.12.2022,to_be_defined
399,228,0,Saint-Brais,CHF,MCH2,CH,31.12.2022,to_be_defined
399,118,0,Soubey,CHF,MCH2,CH,31.12.2022,to_be_defined
399,1882,0,Alle,CHF,MCH2,CH,31.12.2022,to_be_defined
399,1114,0,La Baroche,CHF,MCH2,CH,31.12.2022,to_be_defined
399,1217,0,Basse-Allaine,CHF,MCH2,CH,31.12.2022,to_be_defined
399,117,0,Beurnevésin,CHF,MCH2,CH,31.12.2022,to_be_defined
399,1205,0,Boncourt,CHF,MCH2,CH,31.12.2022,to_be_defined
399,625,0,Bonfol,CHF,MCH2,CH,31.12.2022,to_be_defined
399,631,0,Bure,CHF,MCH2,CH,31.12.2022,to_be_defined
399,1275,0,Clos du Doubs,CHF,MCH2,CH,31.12.2022,to_be_defined
399,718,0,Coeuve,CHF,MCH2,CH,31.12.2022,to_be_defined
399,1018,0,Cornol,CHF,MCH2,CH,31.12.2022,to_be_defined
399,293,0,Courchavon,CHF,MCH2,CH,31.12.2022,to_be_defined
399,2435,0,Courgenay,CHF,MCH2,CH,31.12.2022,to_be_defined
399,786,0,Courtedoux,CHF,MCH2,CH,31.12.2022,to_be_defined
399,184,0,Damphreux,CHF,MCH2,CH,31.12.2022,to_be_defined
399,333,0,Fahy,CHF,MCH2,CH,31.12.2022,to_be_defined
399,1674,3500,Fontenais,CHF,MCH2,CH,31.12.2022,to_be_defined
399,391,0,Grandfontaine,CHF,MCH2,CH,31.12.2022,to_be_defined
399,1052,0,Haute-Ajoie,CHF,MCH2,CH,31.12.2022,to_be_defined
399,186,0,Lugnez,CHF,MCH2,CH,31.12.2022,to_be_defined
399,6441,0,Porrentruy,CHF,MCH2,CH,31.12.2022,to_be_defined
399,546,0,Vendlincourt,CHF,MCH2,CH,31.12.2022,to_be_defined
399,73865,6961.03,Total,CHF,MCH2,CH,31.12.2022,to_be_defined
399,39309,3461.0299999999997,Delémont,CHF,MCH2,CH,31.12.2022,to_be_defined
399,10433,0,Franches-Montagnes,CHF,MCH2,CH,31.12.2022,to_be_defined
399,24123,3500,Porrentruy,CHF,MCH2,CH,31.12.2022,to_be_defined
400,951,2262700.1,Boécourt,CHF,MCH2,CH,31.12.2022,to_be_defined
400,258,394584.4,Bourrignon,CHF,MCH2,CH,31.12.2022,to_be_defined
400,471,1139128.03,Châtillon,CHF,MCH2,CH,31.12.2022,to_be_defined
400,441,950656.41,Courchapoix,CHF,MCH2,CH,31.12.2022,to_be_defined
400,3686,7671730.67,Courrendlin,CHF,MCH2,CH,31.12.2022,to_be_defined
400,3313,7674815.98,Courroux,CHF,MCH2,CH,31.12.2022,to_be_defined
400,2654,6509158.82,Courtételle,CHF,MCH2,CH,31.12.2022,to_be_defined
400,12636,29188230.37,Delémont,CHF,MCH2,CH,31.12.2022,to_be_defined
400,1360,3029773.01,Develier,CHF,MCH2,CH,31.12.2022,to_be_defined
400,112,191379.45,Ederswiler,CHF,MCH2,CH,31.12.2022,to_be_defined
400,7319,14939845.5,Haute-Sorne,CHF,MCH2,CH,31.12.2022,to_be_defined
400,522,1017923.84,Mervelier,CHF,MCH2,CH,31.12.2022,to_be_defined
400,106,207778.13,Mettembert,CHF,MCH2,CH,31.12.2022,to_be_defined
400,425,999136.44,Movelier,CHF,MCH2,CH,31.12.2022,to_be_defined
400,350,640644.31,Pleigne,CHF,MCH2,CH,31.12.2022,to_be_defined
400,733,2080807.3,Rossemaison,CHF,MCH2,CH,31.12.2022,to_be_defined
400,270,447890.85,Saulcy,CHF,MCH2,CH,31.12.2022,to_be_defined
400,417,1095422.74,Soyhières,CHF,MCH2,CH,31.12.2022,to_be_defined
400,3285,6728443.88,Val Terbi,CHF,MCH2,CH,31.12.2022,to_be_defined
400,308,746834.75,Le Bémont,CHF,MCH2,CH,31.12.2022,to_be_defined
400,1258,4344563.7,Les Bois,CHF,MCH2,CH,31.12.2022,to_be_defined
400,1524,3016734.59,Les Breuleux,CHF,MCH2,CH,31.12.2022,to_be_defined
400,87,162980.45,La Chaux-B.,CHF,MCH2,CH,31.12.2022,to_be_defined
400,156,290960.59,Les Enfers,CHF,MCH2,CH,31.12.2022,to_be_defined
400,510,1263965.15,Les Genevez,CHF,MCH2,CH,31.12.2022,to_be_defined
400,705,1550453.62,Lajoux,CHF,MCH2,CH,31.12.2022,to_be_defined
400,551,1150391.33,Montfaucon,CHF,MCH2,CH,31.12.2022,to_be_defined
400,511,1344189.14,Muriaux,CHF,MCH2,CH,31.12.2022,to_be_defined
400,1902,4697662.17,Le Noirmont,CHF,MCH2,CH,31.12.2022,to_be_defined
400,2575,6280726.4,Saignelégier,CHF,MCH2,CH,31.12.2022,to_be_defined
400,228,432541.64,Saint-Brais,CHF,MCH2,CH,31.12.2022,to_be_defined
400,118,246941.98,Soubey,CHF,MCH2,CH,31.12.2022,to_be_defined
400,1882,4913883.17,Alle,CHF,MCH2,CH,31.12.2022,to_be_defined
400,1114,2112923.74,La Baroche,CHF,MCH2,CH,31.12.2022,to_be_defined
400,1217,2384568.14,Basse-Allaine,CHF,MCH2,CH,31.12.2022,to_be_defined
400,117,269179,Beurnevésin,CHF,MCH2,CH,31.12.2022,to_be_defined
400,1205,3543365.99,Boncourt,CHF,MCH2,CH,31.12.2022,to_be_defined
400,625,1427538.26,Bonfol,CHF,MCH2,CH,31.12.2022,to_be_defined
400,631,1396587.69,Bure,CHF,MCH2,CH,31.12.2022,to_be_defined
400,1275,2314628.3,Clos du Doubs,CHF,MCH2,CH,31.12.2022,to_be_defined
400,718,1555418.93,Coeuve,CHF,MCH2,CH,31.12.2022,to_be_defined
400,1018,2260301.69,Cornol,CHF,MCH2,CH,31.12.2022,to_be_defined
400,293,665145.5,Courchavon,CHF,MCH2,CH,31.12.2022,to_be_defined
400,2435,5397412.52,Courgenay,CHF,MCH2,CH,31.12.2022,to_be_defined
400,786,1851760.6,Courtedoux,CHF,MCH2,CH,31.12.2022,to_be_defined
400,184,313766.1,Damphreux,CHF,MCH2,CH,31.12.2022,to_be_defined
400,333,678698.3,Fahy,CHF,MCH2,CH,31.12.2022,to_be_defined
400,1674,4101354,Fontenais,CHF,MCH2,CH,31.12.2022,to_be_defined
400,391,693667.73,Grandfontaine,CHF,MCH2,CH,31.12.2022,to_be_defined
400,1052,2709049.81,Haute-Ajoie,CHF,MCH2,CH,31.12.2022,to_be_defined
400,186,301178.4,Lugnez,CHF,MCH2,CH,31.12.2022,to_be_defined
400,6441,17855510.04,Porrentruy,CHF,MCH2,CH,31.12.2022,to_be_defined
400,546,1216929.39,Vendlincourt,CHF,MCH2,CH,31.12.2022,to_be_defined
400,73865,170661863.04000002,Total,CHF,MCH2,CH,31.12.2022,to_be_defined
400,39309,87170050.22999999,Delémont,CHF,MCH2,CH,31.12.2022,to_be_defined
400,10433,25528945.51,Franches-Montagnes,CHF,MCH2,CH,31.12.2022,to_be_defined
400,24123,57962867.300000004,Porrentruy,CHF,MCH2,CH,31.12.2022,to_be_defined
401,951,104082.17,Boécourt,CHF,MCH2,CH,31.12.2022,to_be_defined
401,258,4199.7,Bourrignon,CHF,MCH2,CH,31.12.2022,to_be_defined
401,471,-8741.45,Châtillon,CHF,MCH2,CH,31.12.2022,to_be_defined
401,441,-15810.9,Courchapoix,CHF,MCH2,CH,31.12.2022,to_be_defined
401,3686,410566.15,Courrendlin,CHF,MCH2,CH,31.12.2022,to_be_defined
401,3313,435109.2,Courroux,CHF,MCH2,CH,31.12.2022,to_be_defined
401,2654,1158851.46,Courtételle,CHF,MCH2,CH,31.12.2022,to_be_defined
401,12636,4132816.72,Delémont,CHF,MCH2,CH,31.12.2022,to_be_defined
401,1360,169303.3,Develier,CHF,MCH2,CH,31.12.2022,to_be_defined
401,112,10437.31,Ederswiler,CHF,MCH2,CH,31.12.2022,to_be_defined
401,7319,1422894.55,Haute-Sorne,CHF,MCH2,CH,31.12.2022,to_be_defined
401,522,1536.15,Mervelier,CHF,MCH2,CH,31.12.2022,to_be_defined
401,106,400.65,Mettembert,CHF,MCH2,CH,31.12.2022,to_be_defined
401,425,634.11,Movelier,CHF,MCH2,CH,31.12.2022,to_be_defined
401,350,2644.55,Pleigne,CHF,MCH2,CH,31.12.2022,to_be_defined
401,733,-10344.4,Rossemaison,CHF,MCH2,CH,31.12.2022,to_be_defined
401,270,4057.45,Saulcy,CHF,MCH2,CH,31.12.2022,to_be_defined
401,417,242179.35,Soyhières,CHF,MCH2,CH,31.12.2022,to_be_defined
401,3285,414822.18,Val Terbi,CHF,MCH2,CH,31.12.2022,to_be_defined
401,308,4574.2,Le Bémont,CHF,MCH2,CH,31.12.2022,to_be_defined
401,1258,112507.6,Les Bois,CHF,MCH2,CH,31.12.2022,to_be_defined
401,1524,6938409.75,Les Breuleux,CHF,MCH2,CH,31.12.2022,to_be_defined
401,87,102.2,La Chaux-B.,CHF,MCH2,CH,31.12.2022,to_be_defined
401,156,-5685.3,Les Enfers,CHF,MCH2,CH,31.12.2022,to_be_defined
401,510,72681.35,Les Genevez,CHF,MCH2,CH,31.12.2022,to_be_defined
401,705,74341.35,Lajoux,CHF,MCH2,CH,31.12.2022,to_be_defined
401,551,23967.7,Montfaucon,CHF,MCH2,CH,31.12.2022,to_be_defined
401,511,48888.36,Muriaux,CHF,MCH2,CH,31.12.2022,to_be_defined
401,1902,1308463.1,Le Noirmont,CHF,MCH2,CH,31.12.2022,to_be_defined
401,2575,480060.95,Saignelégier,CHF,MCH2,CH,31.12.2022,to_be_defined
401,228,20202.71,Saint-Brais,CHF,MCH2,CH,31.12.2022,to_be_defined
401,118,-559.15,Soubey,CHF,MCH2,CH,31.12.2022,to_be_defined
401,1882,381200.4,Alle,CHF,MCH2,CH,31.12.2022,to_be_defined
401,1114,15337.65,La Baroche,CHF,MCH2,CH,31.12.2022,to_be_defined
401,1217,70712.15,Basse-Allaine,CHF,MCH2,CH,31.12.2022,to_be_defined
401,117,41575,Beurnevésin,CHF,MCH2,CH,31.12.2022,to_be_defined
401,1205,4126565.45,Boncourt,CHF,MCH2,CH,31.12.2022,to_be_defined
401,625,-20679.21,Bonfol,CHF,MCH2,CH,31.12.2022,to_be_defined
401,631,126129.7,Bure,CHF,MCH2,CH,31.12.2022,to_be_defined
401,1275,12170.65,Clos du Doubs,CHF,MCH2,CH,31.12.2022,to_be_defined
401,718,24447.4,Coeuve,CHF,MCH2,CH,31.12.2022,to_be_defined
401,1018,18304.88,Cornol,CHF,MCH2,CH,31.12.2022,to_be_defined
401,293,124189.1,Courchavon,CHF,MCH2,CH,31.12.2022,to_be_defined
401,2435,395818.19,Courgenay,CHF,MCH2,CH,31.12.2022,to_be_defined
401,786,374940.27,Courtedoux,CHF,MCH2,CH,31.12.2022,to_be_defined
401,184,7008.05,Damphreux,CHF,MCH2,CH,31.12.2022,to_be_defined
401,333,11008.4,Fahy,CHF,MCH2,CH,31.12.2022,to_be_defined
401,1674,49702.4,Fontenais,CHF,MCH2,CH,31.12.2022,to_be_defined
401,391,16074.4,Grandfontaine,CHF,MCH2,CH,31.12.2022,to_be_defined
401,1052,302844.1,Haute-Ajoie,CHF,MCH2,CH,31.12.2022,to_be_defined
401,186,10835.15,Lugnez,CHF,MCH2,CH,31.12.2022,to_be_defined
401,6441,2575460.19,Porrentruy,CHF,MCH2,CH,31.12.2022,to_be_defined
401,546,115443.55,Vendlincourt,CHF,MCH2,CH,31.12.2022,to_be_defined
401,73865,26336680.939999986,Total,CHF,MCH2,CH,31.12.2022,to_be_defined
401,39309,8479638.25,Delémont,CHF,MCH2,CH,31.12.2022,to_be_defined
401,10433,9077954.82,Franches-Montagnes,CHF,MCH2,CH,31.12.2022,to_be_defined
401,24123,8779087.870000003,Porrentruy,CHF,MCH2,CH,31.12.2022,to_be_defined
402,951,232616.5,Boécourt,CHF,MCH2,CH,31.12.2022,to_be_defined
402,258,134798.4,Bourrignon,CHF,MCH2,CH,31.12.2022,to_be_defined
402,471,185978.35,Châtillon,CHF,MCH2,CH,31.12.2022,to_be_defined
402,441,123590.03,Courchapoix,CHF,MCH2,CH,31.12.2022,to_be_defined
402,3686,1290471.23,Courrendlin,CHF,MCH2,CH,31.12.2022,to_be_defined
402,3313,1014914.21,Courroux,CHF,MCH2,CH,31.12.2022,to_be_defined
402,2654,583017.75,Courtételle,CHF,MCH2,CH,31.12.2022,to_be_defined
402,12636,4520498.41,Delémont,CHF,MCH2,CH,31.12.2022,to_be_defined
402,1360,380573.95,Develier,CHF,MCH2,CH,31.12.2022,to_be_defined
402,112,27755.9,Ederswiler,CHF,MCH2,CH,31.12.2022,to_be_defined
402,7319,2239996.15,Haute-Sorne,CHF,MCH2,CH,31.12.2022,to_be_defined
402,522,199185.77,Mervelier,CHF,MCH2,CH,31.12.2022,to_be_defined
402,106,63778.1,Mettembert,CHF,MCH2,CH,31.12.2022,to_be_defined
402,425,105021.25,Movelier,CHF,MCH2,CH,31.12.2022,to_be_defined
402,350,136211.6,Pleigne,CHF,MCH2,CH,31.12.2022,to_be_defined
402,733,234255.15,Rossemaison,CHF,MCH2,CH,31.12.2022,to_be_defined
402,270,56002,Saulcy,CHF,MCH2,CH,31.12.2022,to_be_defined
402,417,132074.25,Soyhières,CHF,MCH2,CH,31.12.2022,to_be_defined
402,3285,1053641.1,Val Terbi,CHF,MCH2,CH,31.12.2022,to_be_defined
402,308,137531.1,Le Bémont,CHF,MCH2,CH,31.12.2022,to_be_defined
402,1258,363171.6,Les Bois,CHF,MCH2,CH,31.12.2022,to_be_defined
402,1524,441259.63,Les Breuleux,CHF,MCH2,CH,31.12.2022,to_be_defined
402,87,67345.6,La Chaux-B.,CHF,MCH2,CH,31.12.2022,to_be_defined
402,156,50604.15,Les Enfers,CHF,MCH2,CH,31.12.2022,to_be_defined
402,510,179387.8,Les Genevez,CHF,MCH2,CH,31.12.2022,to_be_defined
402,705,244804.55,Lajoux,CHF,MCH2,CH,31.12.2022,to_be_defined
402,551,216397.45,Montfaucon,CHF,MCH2,CH,31.12.2022,to_be_defined
402,511,205025.8,Muriaux,CHF,MCH2,CH,31.12.2022,to_be_defined
402,1902,680175,Le Noirmont,CHF,MCH2,CH,31.12.2022,to_be_defined
402,2575,860106.65,Saignelégier,CHF,MCH2,CH,31.12.2022,to_be_defined
402,228,99649.35,Saint-Brais,CHF,MCH2,CH,31.12.2022,to_be_defined
402,118,69457.65,Soubey,CHF,MCH2,CH,31.12.2022,to_be_defined
402,1882,692041.56,Alle,CHF,MCH2,CH,31.12.2022,to_be_defined
402,1114,451447.16,La Baroche,CHF,MCH2,CH,31.12.2022,to_be_defined
402,1217,465405.75,Basse-Allaine,CHF,MCH2,CH,31.12.2022,to_be_defined
402,117,35823.95,Beurnevésin,CHF,MCH2,CH,31.12.2022,to_be_defined
402,1205,486190.75,Boncourt,CHF,MCH2,CH,31.12.2022,to_be_defined
402,625,188734.8,Bonfol,CHF,MCH2,CH,31.12.2022,to_be_defined
402,631,166180.05,Bure,CHF,MCH2,CH,31.12.2022,to_be_defined
402,1275,609945.18,Clos du Doubs,CHF,MCH2,CH,31.12.2022,to_be_defined
402,718,261776.1,Coeuve,CHF,MCH2,CH,31.12.2022,to_be_defined
402,1018,248060.15,Cornol,CHF,MCH2,CH,31.12.2022,to_be_defined
402,293,88152,Courchavon,CHF,MCH2,CH,31.12.2022,to_be_defined
402,2435,1001432.95,Courgenay,CHF,MCH2,CH,31.12.2022,to_be_defined
402,786,303470.05,Courtedoux,CHF,MCH2,CH,31.12.2022,to_be_defined
402,184,78838.94,Damphreux,CHF,MCH2,CH,31.12.2022,to_be_defined
402,333,146578.96,Fahy,CHF,MCH2,CH,31.12.2022,to_be_defined
402,1674,652921.75,Fontenais,CHF,MCH2,CH,31.12.2022,to_be_defined
402,391,134055,Grandfontaine,CHF,MCH2,CH,31.12.2022,to_be_defined
402,1052,488431.12,Haute-Ajoie,CHF,MCH2,CH,31.12.2022,to_be_defined
402,186,69493.05,Lugnez,CHF,MCH2,CH,31.12.2022,to_be_defined
402,6441,2935619.56,Porrentruy,CHF,MCH2,CH,31.12.2022,to_be_defined
402,546,202287.74,Vendlincourt,CHF,MCH2,CH,31.12.2022,to_be_defined
402,73865,26036183.000000004,Total,CHF,MCH2,CH,31.12.2022,to_be_defined
402,39309,12714380.1,Delémont,CHF,MCH2,CH,31.12.2022,to_be_defined
402,10433,3614916.3299999996,Franches-Montagnes,CHF,MCH2,CH,31.12.2022,to_be_defined
402,24123,9706886.57,Porrentruy,CHF,MCH2,CH,31.12.2022,to_be_defined
403,951,13290.2,Boécourt,CHF,MCH2,CH,31.12.2022,to_be_defined
403,258,5212,Bourrignon,CHF,MCH2,CH,31.12.2022,to_be_defined
403,471,5825.6,Châtillon,CHF,MCH2,CH,31.12.2022,to_be_defined
403,441,2870,Courchapoix,CHF,MCH2,CH,31.12.2022,to_be_defined
403,3686,62451.4,Courrendlin,CHF,MCH2,CH,31.12.2022,to_be_defined
403,3313,21475,Courroux,CHF,MCH2,CH,31.12.2022,to_be_defined
403,2654,21938.9,Courtételle,CHF,MCH2,CH,31.12.2022,to_be_defined
403,12636,94120,Delémont,CHF,MCH2,CH,31.12.2022,to_be_defined
403,1360,5198.4,Develier,CHF,MCH2,CH,31.12.2022,to_be_defined
403,112,14599.65,Ederswiler,CHF,MCH2,CH,31.12.2022,to_be_defined
403,7319,55716.6,Haute-Sorne,CHF,MCH2,CH,31.12.2022,to_be_defined
403,522,3591.2,Mervelier,CHF,MCH2,CH,31.12.2022,to_be_defined
403,106,5157.2,Mettembert,CHF,MCH2,CH,31.12.2022,to_be_defined
403,425,16630.3,Movelier,CHF,MCH2,CH,31.12.2022,to_be_defined
403,350,12203,Pleigne,CHF,MCH2,CH,31.12.2022,to_be_defined
403,733,3730,Rossemaison,CHF,MCH2,CH,31.12.2022,to_be_defined
403,270,12070.65,Saulcy,CHF,MCH2,CH,31.12.2022,to_be_defined
403,417,5997,Soyhières,CHF,MCH2,CH,31.12.2022,to_be_defined
403,3285,42133.25,Val Terbi,CHF,MCH2,CH,31.12.2022,to_be_defined
403,308,32436.2,Le Bémont,CHF,MCH2,CH,31.12.2022,to_be_defined
403,1258,26579.7,Les Bois,CHF,MCH2,CH,31.12.2022,to_be_defined
403,1524,12311.2,Les Breuleux,CHF,MCH2,CH,31.12.2022,to_be_defined
403,87,2100,La Chaux-B.,CHF,MCH2,CH,31.12.2022,to_be_defined
403,156,3406.2,Les Enfers,CHF,MCH2,CH,31.12.2022,to_be_defined
403,510,11647.7,Les Genevez,CHF,MCH2,CH,31.12.2022,to_be_defined
403,705,17370.6,Lajoux,CHF,MCH2,CH,31.12.2022,to_be_defined
403,551,36867.8,Montfaucon,CHF,MCH2,CH,31.12.2022,to_be_defined
403,511,10715.8,Muriaux,CHF,MCH2,CH,31.12.2022,to_be_defined
403,1902,26322,Le Noirmont,CHF,MCH2,CH,31.12.2022,to_be_defined
403,2575,85890.1,Saignelégier,CHF,MCH2,CH,31.12.2022,to_be_defined
403,228,8714.15,Saint-Brais,CHF,MCH2,CH,31.12.2022,to_be_defined
403,118,42475.3,Soubey,CHF,MCH2,CH,31.12.2022,to_be_defined
403,1882,9400,Alle,CHF,MCH2,CH,31.12.2022,to_be_defined
403,1114,52850,La Baroche,CHF,MCH2,CH,31.12.2022,to_be_defined
403,1217,22291.4,Basse-Allaine,CHF,MCH2,CH,31.12.2022,to_be_defined
403,117,5080,Beurnevésin,CHF,MCH2,CH,31.12.2022,to_be_defined
403,1205,2084.8,Boncourt,CHF,MCH2,CH,31.12.2022,to_be_defined
403,625,12269.6,Bonfol,CHF,MCH2,CH,31.12.2022,to_be_defined
403,631,7680.4,Bure,CHF,MCH2,CH,31.12.2022,to_be_defined
403,1275,132156.1,Clos du Doubs,CHF,MCH2,CH,31.12.2022,to_be_defined
403,718,3620.4,Coeuve,CHF,MCH2,CH,31.12.2022,to_be_defined
403,1018,15195,Cornol,CHF,MCH2,CH,31.12.2022,to_be_defined
403,293,5190,Courchavon,CHF,MCH2,CH,31.12.2022,to_be_defined
403,2435,13606.6,Courgenay,CHF,MCH2,CH,31.12.2022,to_be_defined
403,786,4626.8,Courtedoux,CHF,MCH2,CH,31.12.2022,to_be_defined
403,184,1133.15,Damphreux,CHF,MCH2,CH,31.12.2022,to_be_defined
403,333,5875,Fahy,CHF,MCH2,CH,31.12.2022,to_be_defined
403,1674,22703.6,Fontenais,CHF,MCH2,CH,31.12.2022,to_be_defined
403,391,15101.6,Grandfontaine,CHF,MCH2,CH,31.12.2022,to_be_defined
403,1052,75964.85,Haute-Ajoie,CHF,MCH2,CH,31.12.2022,to_be_defined
