GDEKT,GDENR,GDENAME,KTNR,UID,ORTSCHAFTSNAME,PLZ
SO,2503,Erlinsbach (SO),11,112503,Erlinsbach SO,5015
SO,2503,Erlinsbach (SO),11,112503,Barmelweid,5017
SO,2511,Aeschi (SO),11,112511,Grasswil,3365
SO,2511,Aeschi (SO),11,112511,Aeschi SO,4556
SO,2511,Aeschi (SO),11,112511,Burgäschi,4556
SO,2511,Aeschi (SO),11,112511,Steinhof SO,4556
SO,2513,Biberist,11,112513,Solothurn,4500
SO,2513,Biberist,11,112513,Zuchwil,4528
SO,2513,Biberist,11,112513,Biberist,4562
SO,2513,Biberist,11,112513,Lüsslingen,4574
SO,2514,Bolken,11,112514,Bolken,4556
SO,2516,Deitingen,11,112516,Luterbach,4542
SO,2516,Deitingen,11,112516,Deitingen,4543
SO,2517,Derendingen,11,112517,Derendingen,4552
SO,2518,Etziken,11,112518,Etziken,4554
SO,2519,Gerlafingen,11,112519,Gerlafingen,4563
SO,2520,Halten,11,112520,Halten,4566
SO,2523,Horriwil,11,112523,Horriwil,4557
SO,2524,Hüniken,11,112524,Hüniken,4554
SO,2525,Kriegstetten,11,112525,Gerlafingen,4563
SO,2525,Kriegstetten,11,112525,Kriegstetten,4566
SO,2526,Lohn-Ammannsegg,11,112526,Lohn-Ammannsegg,4573
SO,2527,Luterbach,11,112527,Luterbach,4542
SO,2527,Luterbach,11,112527,Derendingen,4552
SO,2528,Obergerlafingen,11,112528,Gerlafingen,4563
SO,2528,Obergerlafingen,11,112528,Obergerlafingen,4564
SO,2529,Oekingen,11,112529,Oekingen,4566
SO,2530,Recherswil,11,112530,Recherswil,4565
SO,2532,Subingen,11,112532,Subingen,4553
SO,2534,Zuchwil,11,112534,Solothurn,4500
SO,2534,Zuchwil,11,112534,Zuchwil,4528
SO,2535,Drei Höfe,11,112535,Hersiwil,4558
SO,2535,Drei Höfe,11,112535,Heinrichswil,4558
SO,2535,Drei Höfe,11,112535,Winistorf,4558
SO,2541,Balm bei Günsberg,11,112541,Balmberg,4524
SO,2541,Balm bei Günsberg,11,112541,Oberbalmberg,4524
SO,2541,Balm bei Günsberg,11,112541,Balm b. Günsberg,4525
SO,2542,Bellach,11,112542,Solothurn,4500
SO,2542,Bellach,11,112542,Bellach,4512
SO,2543,Bettlach,11,112543,Bettlach,2544
SO,2544,Feldbrunnen-St. Niklaus,11,112544,Feldbrunnen,4532
SO,2545,Flumenthal,11,112545,Flumenthal,4534
SO,2545,Flumenthal,11,112545,Deitingen,4543
SO,2546,Grenchen,11,112546,Grenchen,2540
SO,2547,Günsberg,11,112547,Günsberg,4524
SO,2547,Günsberg,11,112547,Herbetswil,4715
SO,2548,Hubersdorf,11,112548,Hubersdorf,4535
SO,2549,Kammersrohr,11,112549,Kammersrohr,4535
SO,2550,Langendorf,11,112550,Solothurn,4500
SO,2550,Langendorf,11,112550,Langendorf,4513
SO,2550,Langendorf,11,112550,Rüttenen,4522
