account,city_name,result,identifier,population,currency,chart_of_account,country_iso,date
398,Clos du Doubs,0,266808,1275,CHF,MCH2,CH,31.12.2022
398,Coeuve,0,266781,718,CHF,MCH2,CH,31.12.2022
398,Cornol,0,266782,1018,CHF,MCH2,CH,31.12.2022
398,Courchavon,0,266783,293,CHF,MCH2,CH,31.12.2022
398,Courgenay,0,266784,2435,CHF,MCH2,CH,31.12.2022
398,Courtedoux,0,266785,786,CHF,MCH2,CH,31.12.2022
398,Fahy,0,266789,333,CHF,MCH2,CH,31.12.2022
398,Fontenais,0,266790,1674,CHF,MCH2,CH,31.12.2022
398,Grandfontaine,0,266792,391,CHF,MCH2,CH,31.12.2022
398,Haute-Ajoie,0,266809,1052,CHF,MCH2,CH,31.12.2022
398,Porrentruy,0,266800,24123,CHF,MCH2,CH,31.12.2022
398,Vendlincourt,0,266806,546,CHF,MCH2,CH,31.12.2022
398,Delémont,2394832.87,266711,39309,CHF,MCH2,CH,31.12.2022
398,Porrentruy,0,266800,24123,CHF,MCH2,CH,31.12.2022
399,Boécourt,0,266702,951,CHF,MCH2,CH,31.12.2022
399,Bourrignon,0,266703,258,CHF,MCH2,CH,31.12.2022
399,Courchapoix,0,266706,441,CHF,MCH2,CH,31.12.2022
399,Courrendlin,0,266708,3686,CHF,MCH2,CH,31.12.2022
399,Courroux,0,266709,3313,CHF,MCH2,CH,31.12.2022
399,Courtételle,0,266710,2654,CHF,MCH2,CH,31.12.2022
399,Delémont,-1938.97,266711,39309,CHF,MCH2,CH,31.12.2022
399,Develier,0,266712,1360,CHF,MCH2,CH,31.12.2022
399,Ederswiler,0,266713,112,CHF,MCH2,CH,31.12.2022
399,Haute-Sorne,0,266729,7319,CHF,MCH2,CH,31.12.2022
399,Mervelier,0,266715,522,CHF,MCH2,CH,31.12.2022
399,Mettembert,0,266716,106,CHF,MCH2,CH,31.12.2022
399,Movelier,0,266718,425,CHF,MCH2,CH,31.12.2022
399,Pleigne,0,266719,350,CHF,MCH2,CH,31.12.2022
399,Rossemaison,0,266721,733,CHF,MCH2,CH,31.12.2022
399,Saulcy,0,266722,270,CHF,MCH2,CH,31.12.2022
399,Soyhières,0,266724,417,CHF,MCH2,CH,31.12.2022
399,Val Terbi,5400,266730,3285,CHF,MCH2,CH,31.12.2022
399,Les Bois,0,266742,1258,CHF,MCH2,CH,31.12.2022
399,Les Breuleux,0,266743,1524,CHF,MCH2,CH,31.12.2022
399,Les Enfers,0,266745,156,CHF,MCH2,CH,31.12.2022
399,Montfaucon,0,266751,551,CHF,MCH2,CH,31.12.2022
399,Muriaux,0,266753,511,CHF,MCH2,CH,31.12.2022
399,Le Noirmont,0,266754,1902,CHF,MCH2,CH,31.12.2022
399,Saignelégier,0,266757,2575,CHF,MCH2,CH,31.12.2022
399,Saint-Brais,0,266758,228,CHF,MCH2,CH,31.12.2022
399,Soubey,0,266759,118,CHF,MCH2,CH,31.12.2022
399,Alle,0,266771,1882,CHF,MCH2,CH,31.12.2022
399,La Baroche,0,266810,1114,CHF,MCH2,CH,31.12.2022
399,Basse-Allaine,0,266807,1217,CHF,MCH2,CH,31.12.2022
399,Boncourt,0,266774,1205,CHF,MCH2,CH,31.12.2022
399,Bure,0,266778,631,CHF,MCH2,CH,31.12.2022
399,Clos du Doubs,0,266808,1275,CHF,MCH2,CH,31.12.2022
399,Coeuve,0,266781,718,CHF,MCH2,CH,31.12.2022
399,Cornol,0,266782,1018,CHF,MCH2,CH,31.12.2022
399,Courchavon,0,266783,293,CHF,MCH2,CH,31.12.2022
399,Courgenay,0,266784,2435,CHF,MCH2,CH,31.12.2022
399,Courtedoux,0,266785,786,CHF,MCH2,CH,31.12.2022
399,Fahy,0,266789,333,CHF,MCH2,CH,31.12.2022
399,Fontenais,3500,266790,1674,CHF,MCH2,CH,31.12.2022
399,Grandfontaine,0,266792,391,CHF,MCH2,CH,31.12.2022
399,Haute-Ajoie,0,266809,1052,CHF,MCH2,CH,31.12.2022
399,Porrentruy,0,266800,24123,CHF,MCH2,CH,31.12.2022
399,Vendlincourt,0,266806,546,CHF,MCH2,CH,31.12.2022
399,Delémont,3461.0299999999997,266711,39309,CHF,MCH2,CH,31.12.2022
399,Porrentruy,3500,266800,24123,CHF,MCH2,CH,31.12.2022
400,Boécourt,2262700.1,266702,951,CHF,MCH2,CH,31.12.2022
400,Bourrignon,394584.4,266703,258,CHF,MCH2,CH,31.12.2022
400,Courchapoix,950656.41,266706,441,CHF,MCH2,CH,31.12.2022
400,Courrendlin,7671730.67,266708,3686,CHF,MCH2,CH,31.12.2022
400,Courroux,7674815.98,266709,3313,CHF,MCH2,CH,31.12.2022
400,Courtételle,6509158.82,266710,2654,CHF,MCH2,CH,31.12.2022
400,Delémont,29188230.37,266711,39309,CHF,MCH2,CH,31.12.2022
400,Develier,3029773.01,266712,1360,CHF,MCH2,CH,31.12.2022
400,Ederswiler,191379.45,266713,112,CHF,MCH2,CH,31.12.2022
400,Haute-Sorne,14939845.5,266729,7319,CHF,MCH2,CH,31.12.2022
400,Mervelier,1017923.84,266715,522,CHF,MCH2,CH,31.12.2022
400,Mettembert,207778.13,266716,106,CHF,MCH2,CH,31.12.2022
400,Movelier,999136.44,266718,425,CHF,MCH2,CH,31.12.2022
400,Pleigne,640644.31,266719,350,CHF,MCH2,CH,31.12.2022
400,Rossemaison,2080807.3,266721,733,CHF,MCH2,CH,31.12.2022
400,Saulcy,447890.85,266722,270,CHF,MCH2,CH,31.12.2022
400,Soyhières,1095422.74,266724,417,CHF,MCH2,CH,31.12.2022
400,Val Terbi,6728443.88,266730,3285,CHF,MCH2,CH,31.12.2022
400,Les Bois,4344563.7,266742,1258,CHF,MCH2,CH,31.12.2022
400,Les Breuleux,3016734.59,266743,1524,CHF,MCH2,CH,31.12.2022
400,Les Enfers,290960.59,266745,156,CHF,MCH2,CH,31.12.2022
400,Montfaucon,1150391.33,266751,551,CHF,MCH2,CH,31.12.2022
400,Muriaux,1344189.14,266753,511,CHF,MCH2,CH,31.12.2022
400,Le Noirmont,4697662.17,266754,1902,CHF,MCH2,CH,31.12.2022
400,Saignelégier,6280726.4,266757,2575,CHF,MCH2,CH,31.12.2022
400,Saint-Brais,432541.64,266758,228,CHF,MCH2,CH,31.12.2022
400,Soubey,246941.98,266759,118,CHF,MCH2,CH,31.12.2022
400,Alle,4913883.17,266771,1882,CHF,MCH2,CH,31.12.2022
400,La Baroche,2112923.74,266810,1114,CHF,MCH2,CH,31.12.2022
400,Basse-Allaine,2384568.14,266807,1217,CHF,MCH2,CH,31.12.2022
400,Boncourt,3543365.99,266774,1205,CHF,MCH2,CH,31.12.2022
400,Bure,1396587.69,266778,631,CHF,MCH2,CH,31.12.2022
400,Clos du Doubs,2314628.3,266808,1275,CHF,MCH2,CH,31.12.2022
400,Coeuve,1555418.93,266781,718,CHF,MCH2,CH,31.12.2022
400,Cornol,2260301.69,266782,1018,CHF,MCH2,CH,31.12.2022
400,Courchavon,665145.5,266783,293,CHF,MCH2,CH,31.12.2022
400,Courgenay,5397412.52,266784,2435,CHF,MCH2,CH,31.12.2022
400,Courtedoux,1851760.6,266785,786,CHF,MCH2,CH,31.12.2022
400,Fahy,678698.3,266789,333,CHF,MCH2,CH,31.12.2022
400,Fontenais,4101354,266790,1674,CHF,MCH2,CH,31.12.2022
400,Grandfontaine,693667.73,266792,391,CHF,MCH2,CH,31.12.2022
400,Haute-Ajoie,2709049.81,266809,1052,CHF,MCH2,CH,31.12.2022
400,Porrentruy,17855510.04,266800,24123,CHF,MCH2,CH,31.12.2022
400,Vendlincourt,1216929.39,266806,546,CHF,MCH2,CH,31.12.2022
400,Delémont,87170050.22999999,266711,39309,CHF,MCH2,CH,31.12.2022
400,Porrentruy,57962867.300000004,266800,24123,CHF,MCH2,CH,31.12.2022
401,Boécourt,104082.17,266702,951,CHF,MCH2,CH,31.12.2022
401,Bourrignon,4199.7,266703,258,CHF,MCH2,CH,31.12.2022
401,Courchapoix,-15810.9,266706,441,CHF,MCH2,CH,31.12.2022
401,Courrendlin,410566.15,266708,3686,CHF,MCH2,CH,31.12.2022
401,Courroux,435109.2,266709,3313,CHF,MCH2,CH,31.12.2022
401,Courtételle,1158851.46,266710,2654,CHF,MCH2,CH,31.12.2022
401,Delémont,4132816.72,266711,39309,CHF,MCH2,CH,31.12.2022
401,Develier,169303.3,266712,1360,CHF,MCH2,CH,31.12.2022
401,Ederswiler,10437.31,266713,112,CHF,MCH2,CH,31.12.2022
401,Haute-Sorne,1422894.55,266729,7319,CHF,MCH2,CH,31.12.2022
401,Mervelier,1536.15,266715,522,CHF,MCH2,CH,31.12.2022
401,Mettembert,400.65,266716,106,CHF,MCH2,CH,31.12.2022
401,Movelier,634.11,266718,425,CHF,MCH2,CH,31.12.2022
401,Pleigne,2644.55,266719,350,CHF,MCH2,CH,31.12.2022
401,Rossemaison,-10344.4,266721,733,CHF,MCH2,CH,31.12.2022
401,Saulcy,4057.45,266722,270,CHF,MCH2,CH,31.12.2022
401,Soyhières,242179.35,266724,417,CHF,MCH2,CH,31.12.2022
401,Val Terbi,414822.18,266730,3285,CHF,MCH2,CH,31.12.2022
401,Les Bois,112507.6,266742,1258,CHF,MCH2,CH,31.12.2022
401,Les Breuleux,6938409.75,266743,1524,CHF,MCH2,CH,31.12.2022
401,Les Enfers,-5685.3,266745,156,CHF,MCH2,CH,31.12.2022
401,Montfaucon,23967.7,266751,551,CHF,MCH2,CH,31.12.2022
401,Muriaux,48888.36,266753,511,CHF,MCH2,CH,31.12.2022
401,Le Noirmont,1308463.1,266754,1902,CHF,MCH2,CH,31.12.2022
401,Saignelégier,480060.95,266757,2575,CHF,MCH2,CH,31.12.2022
401,Saint-Brais,20202.71,266758,228,CHF,MCH2,CH,31.12.2022
401,Soubey,-559.15,266759,118,CHF,MCH2,CH,31.12.2022
401,Alle,381200.4,266771,1882,CHF,MCH2,CH,31.12.2022
401,La Baroche,15337.65,266810,1114,CHF,MCH2,CH,31.12.2022
401,Basse-Allaine,70712.15,266807,1217,CHF,MCH2,CH,31.12.2022
401,Boncourt,4126565.45,266774,1205,CHF,MCH2,CH,31.12.2022
401,Bure,126129.7,266778,631,CHF,MCH2,CH,31.12.2022
401,Clos du Doubs,12170.65,266808,1275,CHF,MCH2,CH,31.12.2022
401,Coeuve,24447.4,266781,718,CHF,MCH2,CH,31.12.2022
401,Cornol,18304.88,266782,1018,CHF,MCH2,CH,31.12.2022
401,Courchavon,124189.1,266783,293,CHF,MCH2,CH,31.12.2022
401,Courgenay,395818.19,266784,2435,CHF,MCH2,CH,31.12.2022
401,Courtedoux,374940.27,266785,786,CHF,MCH2,CH,31.12.2022
401,Fahy,11008.4,266789,333,CHF,MCH2,CH,31.12.2022
401,Fontenais,49702.4,266790,1674,CHF,MCH2,CH,31.12.2022
401,Grandfontaine,16074.4,266792,391,CHF,MCH2,CH,31.12.2022
401,Haute-Ajoie,302844.1,266809,1052,CHF,MCH2,CH,31.12.2022
401,Porrentruy,2575460.19,266800,24123,CHF,MCH2,CH,31.12.2022
401,Vendlincourt,115443.55,266806,546,CHF,MCH2,CH,31.12.2022
401,Delémont,8479638.25,266711,39309,CHF,MCH2,CH,31.12.2022
401,Porrentruy,8779087.870000003,266800,24123,CHF,MCH2,CH,31.12.2022
402,Boécourt,232616.5,266702,951,CHF,MCH2,CH,31.12.2022
402,Bourrignon,134798.4,266703,258,CHF,MCH2,CH,31.12.2022
402,Courchapoix,123590.03,266706,441,CHF,MCH2,CH,31.12.2022
402,Courrendlin,1290471.23,266708,3686,CHF,MCH2,CH,31.12.2022
402,Courroux,1014914.21,266709,3313,CHF,MCH2,CH,31.12.2022
402,Courtételle,583017.75,266710,2654,CHF,MCH2,CH,31.12.2022
402,Delémont,4520498.41,266711,39309,CHF,MCH2,CH,31.12.2022
402,Develier,380573.95,266712,1360,CHF,MCH2,CH,31.12.2022
402,Ederswiler,27755.9,266713,112,CHF,MCH2,CH,31.12.2022
402,Haute-Sorne,2239996.15,266729,7319,CHF,MCH2,CH,31.12.2022
402,Mervelier,199185.77,266715,522,CHF,MCH2,CH,31.12.2022
402,Mettembert,63778.1,266716,106,CHF,MCH2,CH,31.12.2022
402,Movelier,105021.25,266718,425,CHF,MCH2,CH,31.12.2022
402,Pleigne,136211.6,266719,350,CHF,MCH2,CH,31.12.2022
402,Rossemaison,234255.15,266721,733,CHF,MCH2,CH,31.12.2022
402,Saulcy,56002,266722,270,CHF,MCH2,CH,31.12.2022
402,Soyhières,132074.25,266724,417,CHF,MCH2,CH,31.12.2022
402,Val Terbi,1053641.1,266730,3285,CHF,MCH2,CH,31.12.2022
402,Les Bois,363171.6,266742,1258,CHF,MCH2,CH,31.12.2022
402,Les Breuleux,441259.63,266743,1524,CHF,MCH2,CH,31.12.2022
402,Les Enfers,50604.15,266745,156,CHF,MCH2,CH,31.12.2022
402,Montfaucon,216397.45,266751,551,CHF,MCH2,CH,31.12.2022
402,Muriaux,205025.8,266753,511,CHF,MCH2,CH,31.12.2022
402,Le Noirmont,680175,266754,1902,CHF,MCH2,CH,31.12.2022
402,Saignelégier,860106.65,266757,2575,CHF,MCH2,CH,31.12.2022
402,Saint-Brais,99649.35,266758,228,CHF,MCH2,CH,31.12.2022
402,Soubey,69457.65,266759,118,CHF,MCH2,CH,31.12.2022
402,Alle,692041.56,266771,1882,CHF,MCH2,CH,31.12.2022
402,La Baroche,451447.16,266810,1114,CHF,MCH2,CH,31.12.2022
402,Basse-Allaine,465405.75,266807,1217,CHF,MCH2,CH,31.12.2022
402,Boncourt,486190.75,266774,1205,CHF,MCH2,CH,31.12.2022
402,Bure,166180.05,266778,631,CHF,MCH2,CH,31.12.2022
402,Clos du Doubs,609945.18,266808,1275,CHF,MCH2,CH,31.12.2022
402,Coeuve,261776.1,266781,718,CHF,MCH2,CH,31.12.2022
402,Cornol,248060.15,266782,1018,CHF,MCH2,CH,31.12.2022
402,Courchavon,88152,266783,293,CHF,MCH2,CH,31.12.2022
402,Courgenay,1001432.95,266784,2435,CHF,MCH2,CH,31.12.2022
402,Courtedoux,303470.05,266785,786,CHF,MCH2,CH,31.12.2022
402,Fahy,146578.96,266789,333,CHF,MCH2,CH,31.12.2022
402,Fontenais,652921.75,266790,1674,CHF,MCH2,CH,31.12.2022
402,Grandfontaine,134055,266792,391,CHF,MCH2,CH,31.12.2022
402,Haute-Ajoie,488431.12,266809,1052,CHF,MCH2,CH,31.12.2022
402,Porrentruy,2935619.56,266800,24123,CHF,MCH2,CH,31.12.2022
402,Vendlincourt,202287.74,266806,546,CHF,MCH2,CH,31.12.2022
402,Delémont,12714380.1,266711,39309,CHF,MCH2,CH,31.12.2022
402,Porrentruy,9706886.57,266800,24123,CHF,MCH2,CH,31.12.2022
403,Boécourt,13290.2,266702,951,CHF,MCH2,CH,31.12.2022
403,Bourrignon,5212,266703,258,CHF,MCH2,CH,31.12.2022
403,Courchapoix,2870,266706,441,CHF,MCH2,CH,31.12.2022
403,Courrendlin,62451.4,266708,3686,CHF,MCH2,CH,31.12.2022
403,Courroux,21475,266709,3313,CHF,MCH2,CH,31.12.2022
403,Courtételle,21938.9,266710,2654,CHF,MCH2,CH,31.12.2022
403,Delémont,94120,266711,39309,CHF,MCH2,CH,31.12.2022
403,Develier,5198.4,266712,1360,CHF,MCH2,CH,31.12.2022
403,Ederswiler,14599.65,266713,112,CHF,MCH2,CH,31.12.2022
403,Haute-Sorne,55716.6,266729,7319,CHF,MCH2,CH,31.12.2022
403,Mervelier,3591.2,266715,522,CHF,MCH2,CH,31.12.2022
403,Mettembert,5157.2,266716,106,CHF,MCH2,CH,31.12.2022
403,Movelier,16630.3,266718,425,CHF,MCH2,CH,31.12.2022
403,Pleigne,12203,266719,350,CHF,MCH2,CH,31.12.2022
403,Rossemaison,3730,266721,733,CHF,MCH2,CH,31.12.2022
403,Saulcy,12070.65,266722,270,CHF,MCH2,CH,31.12.2022
403,Soyhières,5997,266724,417,CHF,MCH2,CH,31.12.2022
403,Val Terbi,42133.25,266730,3285,CHF,MCH2,CH,31.12.2022
403,Les Bois,26579.7,266742,1258,CHF,MCH2,CH,31.12.2022
403,Les Breuleux,12311.2,266743,1524,CHF,MCH2,CH,31.12.2022
403,Les Enfers,3406.2,266745,156,CHF,MCH2,CH,31.12.2022
403,Montfaucon,36867.8,266751,551,CHF,MCH2,CH,31.12.2022
403,Muriaux,10715.8,266753,511,CHF,MCH2,CH,31.12.2022
403,Le Noirmont,26322,266754,1902,CHF,MCH2,CH,31.12.2022
403,Saignelégier,85890.1,266757,2575,CHF,MCH2,CH,31.12.2022
403,Saint-Brais,8714.15,266758,228,CHF,MCH2,CH,31.12.2022
403,Soubey,42475.3,266759,118,CHF,MCH2,CH,31.12.2022
403,Alle,9400,266771,1882,CHF,MCH2,CH,31.12.2022
403,La Baroche,52850,266810,1114,CHF,MCH2,CH,31.12.2022
403,Basse-Allaine,22291.4,266807,1217,CHF,MCH2,CH,31.12.2022
403,Boncourt,2084.8,266774,1205,CHF,MCH2,CH,31.12.2022
403,Bure,7680.4,266778,631,CHF,MCH2,CH,31.12.2022
403,Clos du Doubs,132156.1,266808,1275,CHF,MCH2,CH,31.12.2022
403,Coeuve,3620.4,266781,718,CHF,MCH2,CH,31.12.2022
403,Cornol,15195,266782,1018,CHF,MCH2,CH,31.12.2022
403,Courchavon,5190,266783,293,CHF,MCH2,CH,31.12.2022
403,Courgenay,13606.6,266784,2435,CHF,MCH2,CH,31.12.2022
403,Courtedoux,4626.8,266785,786,CHF,MCH2,CH,31.12.2022
403,Fahy,5875,266789,333,CHF,MCH2,CH,31.12.2022
403,Fontenais,22703.6,266790,1674,CHF,MCH2,CH,31.12.2022
403,Grandfontaine,15101.6,266792,391,CHF,MCH2,CH,31.12.2022
403,Haute-Ajoie,75964.85,266809,1052,CHF,MCH2,CH,31.12.2022
403,Porrentruy,65155.75,266800,24123,CHF,MCH2,CH,31.12.2022
403,Vendlincourt,8418.8,266806,546,CHF,MCH2,CH,31.12.2022
403,Delémont,404210.35000000003,266711,39309,CHF,MCH2,CH,31.12.2022
403,Porrentruy,483582.24999999994,266800,24123,CHF,MCH2,CH,31.12.2022
410,Boécourt,0,266702,951,CHF,MCH2,CH,31.12.2022
410,Bourrignon,0,266703,258,CHF,MCH2,CH,31.12.2022
410,Courchapoix,0,266706,441,CHF,MCH2,CH,31.12.2022
410,Courrendlin,0,266708,3686,CHF,MCH2,CH,31.12.2022
410,Courroux,0,266709,3313,CHF,MCH2,CH,31.12.2022
410,Courtételle,0,266710,2654,CHF,MCH2,CH,31.12.2022
410,Delémont,0,266711,39309,CHF,MCH2,CH,31.12.2022
410,Develier,0,266712,1360,CHF,MCH2,CH,31.12.2022
410,Ederswiler,0,266713,112,CHF,MCH2,CH,31.12.2022
410,Haute-Sorne,0,266729,7319,CHF,MCH2,CH,31.12.2022
410,Mervelier,0,266715,522,CHF,MCH2,CH,31.12.2022
410,Mettembert,0,266716,106,CHF,MCH2,CH,31.12.2022
410,Movelier,0,266718,425,CHF,MCH2,CH,31.12.2022
410,Pleigne,0,266719,350,CHF,MCH2,CH,31.12.2022
410,Rossemaison,0,266721,733,CHF,MCH2,CH,31.12.2022
410,Saulcy,0,266722,270,CHF,MCH2,CH,31.12.2022
410,Soyhières,0,266724,417,CHF,MCH2,CH,31.12.2022
410,Val Terbi,0,266730,3285,CHF,MCH2,CH,31.12.2022
410,Les Bois,0,266742,1258,CHF,MCH2,CH,31.12.2022
410,Les Breuleux,0,266743,1524,CHF,MCH2,CH,31.12.2022
410,Les Enfers,0,266745,156,CHF,MCH2,CH,31.12.2022
410,Montfaucon,0,266751,551,CHF,MCH2,CH,31.12.2022
410,Muriaux,0,266753,511,CHF,MCH2,CH,31.12.2022
410,Le Noirmont,0,266754,1902,CHF,MCH2,CH,31.12.2022
410,Saignelégier,0,266757,2575,CHF,MCH2,CH,31.12.2022
410,Saint-Brais,0,266758,228,CHF,MCH2,CH,31.12.2022
410,Soubey,0,266759,118,CHF,MCH2,CH,31.12.2022
410,Alle,0,266771,1882,CHF,MCH2,CH,31.12.2022
410,La Baroche,0,266810,1114,CHF,MCH2,CH,31.12.2022
410,Basse-Allaine,0,266807,1217,CHF,MCH2,CH,31.12.2022
410,Boncourt,0,266774,1205,CHF,MCH2,CH,31.12.2022
410,Bure,0,266778,631,CHF,MCH2,CH,31.12.2022
410,Clos du Doubs,0,266808,1275,CHF,MCH2,CH,31.12.2022
410,Coeuve,1200,266781,718,CHF,MCH2,CH,31.12.2022
410,Cornol,0,266782,1018,CHF,MCH2,CH,31.12.2022
410,Courchavon,0,266783,293,CHF,MCH2,CH,31.12.2022
410,Courgenay,0,266784,2435,CHF,MCH2,CH,31.12.2022
410,Courtedoux,0,266785,786,CHF,MCH2,CH,31.12.2022
410,Fahy,0,266789,333,CHF,MCH2,CH,31.12.2022
410,Fontenais,0,266790,1674,CHF,MCH2,CH,31.12.2022
410,Grandfontaine,0,266792,391,CHF,MCH2,CH,31.12.2022
410,Haute-Ajoie,0,266809,1052,CHF,MCH2,CH,31.12.2022
410,Porrentruy,0,266800,24123,CHF,MCH2,CH,31.12.2022
410,Vendlincourt,250,266806,546,CHF,MCH2,CH,31.12.2022
410,Delémont,0,266711,39309,CHF,MCH2,CH,31.12.2022
410,Porrentruy,1450,266800,24123,CHF,MCH2,CH,31.12.2022
411,Boécourt,0,266702,951,CHF,MCH2,CH,31.12.2022
411,Bourrignon,0,266703,258,CHF,MCH2,CH,31.12.2022
411,Courchapoix,0,266706,441,CHF,MCH2,CH,31.12.2022
411,Courrendlin,0,266708,3686,CHF,MCH2,CH,31.12.2022
411,Courroux,0,266709,3313,CHF,MCH2,CH,31.12.2022
411,Courtételle,0,266710,2654,CHF,MCH2,CH,31.12.2022
411,Delémont,0,266711,39309,CHF,MCH2,CH,31.12.2022
411,Develier,0,266712,1360,CHF,MCH2,CH,31.12.2022
411,Ederswiler,0,266713,112,CHF,MCH2,CH,31.12.2022
411,Haute-Sorne,0,266729,7319,CHF,MCH2,CH,31.12.2022
411,Mervelier,0,266715,522,CHF,MCH2,CH,31.12.2022
411,Mettembert,0,266716,106,CHF,MCH2,CH,31.12.2022
411,Movelier,0,266718,425,CHF,MCH2,CH,31.12.2022
411,Pleigne,0,266719,350,CHF,MCH2,CH,31.12.2022
411,Rossemaison,0,266721,733,CHF,MCH2,CH,31.12.2022
411,Saulcy,0,266722,270,CHF,MCH2,CH,31.12.2022
411,Soyhières,0,266724,417,CHF,MCH2,CH,31.12.2022
411,Val Terbi,0,266730,3285,CHF,MCH2,CH,31.12.2022
411,Les Bois,0,266742,1258,CHF,MCH2,CH,31.12.2022
411,Les Breuleux,0,266743,1524,CHF,MCH2,CH,31.12.2022
411,Les Enfers,0,266745,156,CHF,MCH2,CH,31.12.2022
411,Montfaucon,0,266751,551,CHF,MCH2,CH,31.12.2022
411,Muriaux,0,266753,511,CHF,MCH2,CH,31.12.2022
411,Le Noirmont,0,266754,1902,CHF,MCH2,CH,31.12.2022
411,Saignelégier,0,266757,2575,CHF,MCH2,CH,31.12.2022
411,Saint-Brais,0,266758,228,CHF,MCH2,CH,31.12.2022
411,Soubey,0,266759,118,CHF,MCH2,CH,31.12.2022
411,Alle,0,266771,1882,CHF,MCH2,CH,31.12.2022
411,La Baroche,0,266810,1114,CHF,MCH2,CH,31.12.2022
411,Basse-Allaine,0,266807,1217,CHF,MCH2,CH,31.12.2022
411,Boncourt,0,266774,1205,CHF,MCH2,CH,31.12.2022
411,Bure,0,266778,631,CHF,MCH2,CH,31.12.2022
411,Clos du Doubs,0,266808,1275,CHF,MCH2,CH,31.12.2022
411,Coeuve,0,266781,718,CHF,MCH2,CH,31.12.2022
411,Cornol,0,266782,1018,CHF,MCH2,CH,31.12.2022
411,Courchavon,0,266783,293,CHF,MCH2,CH,31.12.2022
411,Courgenay,0,266784,2435,CHF,MCH2,CH,31.12.2022
411,Courtedoux,0,266785,786,CHF,MCH2,CH,31.12.2022
411,Fahy,0,266789,333,CHF,MCH2,CH,31.12.2022
411,Fontenais,0,266790,1674,CHF,MCH2,CH,31.12.2022
411,Grandfontaine,0,266792,391,CHF,MCH2,CH,31.12.2022
411,Haute-Ajoie,0,266809,1052,CHF,MCH2,CH,31.12.2022
411,Porrentruy,0,266800,24123,CHF,MCH2,CH,31.12.2022
411,Vendlincourt,0,266806,546,CHF,MCH2,CH,31.12.2022
411,Delémont,0,266711,39309,CHF,MCH2,CH,31.12.2022
411,Porrentruy,0,266800,24123,CHF,MCH2,CH,31.12.2022
412,Boécourt,0,266702,951,CHF,MCH2,CH,31.12.2022
412,Bourrignon,12860.46,266703,258,CHF,MCH2,CH,31.12.2022
412,Courchapoix,0,266706,441,CHF,MCH2,CH,31.12.2022
412,Courrendlin,0,266708,3686,CHF,MCH2,CH,31.12.2022
412,Courroux,0,266709,3313,CHF,MCH2,CH,31.12.2022
412,Courtételle,0,266710,2654,CHF,MCH2,CH,31.12.2022
412,Delémont,0,266711,39309,CHF,MCH2,CH,31.12.2022
412,Develier,51651,266712,1360,CHF,MCH2,CH,31.12.2022
412,Ederswiler,0,266713,112,CHF,MCH2,CH,31.12.2022
412,Haute-Sorne,64892,266729,7319,CHF,MCH2,CH,31.12.2022
412,Mervelier,10735,266715,522,CHF,MCH2,CH,31.12.2022
412,Mettembert,0,266716,106,CHF,MCH2,CH,31.12.2022
412,Movelier,0,266718,425,CHF,MCH2,CH,31.12.2022
412,Pleigne,7376.4,266719,350,CHF,MCH2,CH,31.12.2022
412,Rossemaison,0,266721,733,CHF,MCH2,CH,31.12.2022
412,Saulcy,0,266722,270,CHF,MCH2,CH,31.12.2022
412,Soyhières,0,266724,417,CHF,MCH2,CH,31.12.2022
412,Val Terbi,7233,266730,3285,CHF,MCH2,CH,31.12.2022
412,Les Bois,0,266742,1258,CHF,MCH2,CH,31.12.2022
412,Les Breuleux,511101.5,266743,1524,CHF,MCH2,CH,31.12.2022
412,Les Enfers,292,266745,156,CHF,MCH2,CH,31.12.2022
412,Montfaucon,0,266751,551,CHF,MCH2,CH,31.12.2022
412,Muriaux,16873,266753,511,CHF,MCH2,CH,31.12.2022
412,Le Noirmont,10483.9,266754,1902,CHF,MCH2,CH,31.12.2022
412,Saignelégier,71604.65,266757,2575,CHF,MCH2,CH,31.12.2022
412,Saint-Brais,20772.95,266758,228,CHF,MCH2,CH,31.12.2022
412,Soubey,8000,266759,118,CHF,MCH2,CH,31.12.2022
412,Alle,0,266771,1882,CHF,MCH2,CH,31.12.2022
412,La Baroche,0,266810,1114,CHF,MCH2,CH,31.12.2022
412,Basse-Allaine,0,266807,1217,CHF,MCH2,CH,31.12.2022
412,Boncourt,0,266774,1205,CHF,MCH2,CH,31.12.2022
412,Bure,0,266778,631,CHF,MCH2,CH,31.12.2022
412,Clos du Doubs,320.2,266808,1275,CHF,MCH2,CH,31.12.2022
412,Coeuve,165.05,266781,718,CHF,MCH2,CH,31.12.2022
412,Cornol,59174.5,266782,1018,CHF,MCH2,CH,31.12.2022
412,Courchavon,0,266783,293,CHF,MCH2,CH,31.12.2022
412,Courgenay,8854.85,266784,2435,CHF,MCH2,CH,31.12.2022
412,Courtedoux,0,266785,786,CHF,MCH2,CH,31.12.2022
412,Fahy,0,266789,333,CHF,MCH2,CH,31.12.2022
412,Fontenais,7406.7,266790,1674,CHF,MCH2,CH,31.12.2022
412,Grandfontaine,0,266792,391,CHF,MCH2,CH,31.12.2022
412,Haute-Ajoie,36459.3,266809,1052,CHF,MCH2,CH,31.12.2022
412,Porrentruy,286894.8,266800,24123,CHF,MCH2,CH,31.12.2022
412,Vendlincourt,580.75,266806,546,CHF,MCH2,CH,31.12.2022
